date,delay,distance,origin,destination
01041436,3,370,PHX,LAX
01041437,10,181,OKC,DAL
01041437,13,324,DAL,AMA
01041437,17,405,MCI,MDW
01041437,5,255,RDU,BWI
01041439,14,304,PHX,SAN
01041440,-1,1342,AUS,BWI
01041440,-8,417,SAN,SJC
01041440,1,479,PDX,SMF
01041440,25,528,ELP,AUS
01041440,3,325,OAK,BUR
01041440,4,588,BNA,BWI
01041440,6,852,BNA,BDL
01041440,69,325,OAK,BUR
01041442,-15,682,BWI,BHM
01041444,15,256,LAS,PHX
01041445,-4,303,MSY,HOU
01041445,-7,239,HOU,DAL
01041445,0,276,HOU,HRL
01041445,10,697,SJC,SEA
01041445,2,254,STL,SDF
01041445,23,479,SMF,PDX
01041448,0,369,PHX,BUR
01041449,-7,1009,PHX,PDX
01041450,-5,628,ABQ,SAN
01041450,-9,308,LAX,SJC
01041450,0,271,SDF,MDW
01041450,11,342,SJC,SNA
01041450,12,938,BNA,MHT
01041450,18,842,TPA,BWI
01041450,4,646,OAK,PHX
01041450,5,303,HOU,MSY
01041450,8,304,SAN,PHX
01041452,0,345,LAS,RNO
01041454,-6,580,DAL,ABQ
01041454,15,248,DAL,SAT
01041455,-10,1073,ALB,MCO
01041455,-10,325,ONT,PHX
01041455,-10,328,PVD,BWI
01041455,-12,197,LAS,ONT
01041455,-20,842,BWI,TPA
01041455,-4,192,SAT,HOU
01041455,-5,437,MSY,DAL
01041455,20,688,JAX,IND
01041457,5,189,AUS,DAL
01041458,40,229,DTW,MDW
01041458,55,337,LAX,OAK
01041500,-10,843,PHX,SAT
01041500,-5,370,PHX,LAX
01041500,-5,407,LAS,OAK
01041500,-5,487,LAS,ABQ
01041500,-7,281,BUF,BWI
01041500,-9,188,RNO,SJC
01041500,0,197,ONT,LAS
01041500,0,239,HOU,DAL
01041500,4,337,LAX,OAK
01041500,5,313,MCI,OKC
01041501,-1,1588,LAS,BNA
01041503,31,337,OAK,LAX
01041505,-2,258,SAN,LAS
01041505,-2,437,DAL,MSY
01041505,-4,293,LBB,DAL
01041505,0,296,LIT,DAL
01041505,0,319,MAF,DAL
01041505,3,919,MCI,SLC
01041505,7,333,ONT,SJC
01041506,34,307,CLE,MDW
01041506,53,570,BHM,MDW
01041509,-2,148,HOU,AUS
01041510,-10,178,MCO,FLL
01041510,-10,248,DAL,SAT
01041510,-2,550,MSY,MCO
01041510,-7,303,HOU,MSY
01041510,-7,480,SAN,SMF
01041510,0,276,HRL,HOU
01041510,5,220,BWI,ISP
01041510,5,345,RNO,LAS
01041510,6,446,OAK,SAN
01041510,8,842,MDW,PVD
01041511,13,446,SAN,OAK
01041512,13,405,MCI,MDW
01041512,17,671,OAK,SEA
01041512,9,365,LAS,TUS
01041513,17,197,FLL,TPA
01041513,6,291,SLC,BOI
01041514,-18,1034,ISP,TPA
01041514,0,1044,PHX,MCI
01041514,44,223,MCI,TUL
01041514,8,328,ABQ,PHX
01041515,-10,395,MDW,BNA
01041515,-10,447,SAN,SFO
01041515,-2,248,SAT,DAL
01041515,-20,1912,PHX,BUF
01041515,-22,1670,ABQ,BWI
01041515,-3,187,CRP,HOU
01041515,-5,256,PHX,LAS
01041515,-6,254,STL,SDF
01041515,0,296,DAL,LIT
01041515,20,399,SEA,BOI
01041515,32,584,ELP,LAS
01041515,50,1180,SEA,ABQ
01041519,-4,405,MDW,MCI
01041519,15,284,CMH,MDW
01041520,-10,796,MAF,LAS
01041520,-7,843,SAT,PHX
01041520,10,325,OAK,BUR
01041520,10,373,SMF,LAX
01041520,28,279,GEG,PDX
01041520,4,453,HOU,TUL
01041520,43,308,SJC,LAX
01041520,6,534,MCO,RDU
01041521,1,187,HOU,CRP
01041522,0,324,DAL,AMA
01041522,0,423,OMA,MDW
01041522,18,496,ELP,SAT
01041522,5,342,SNA,SJC
01041523,-8,888,BWI,JAN
01041523,3,677,HOU,ELP
01041525,-1,308,SJC,LAX
01041525,-10,479,SMF,PDX
01041525,-12,314,BWI,CLE
01041525,-3,543,PDX,OAK
01041525,-4,369,BUR,PHX
01041525,10,714,ELP,LAX
01041525,20,410,STL,CMH
01041525,45,251,MDW,STL
01041527,18,188,SJC,RNO
01041528,-2,1797,LAX,BNA
01041529,-3,386,LAS,SJC
01041530,-1,237,STL,MCI
01041530,-11,321,BHM,MSY
01041530,-5,405,MCI,MDW
01041530,10,1521,MDW,LAS
01041530,13,621,SJC,PHX
01041530,28,417,SJC,SAN
01041533,0,487,ABQ,LAS
01041533,30,229,IND,STL
01041533,9,491,BNA,MCI
01041535,-3,347,ELP,PHX
01041535,-3,651,SFO,PHX
01041535,-7,361,ONT,OAK
01041535,2,197,TPA,FLL
01041535,23,251,MDW,STL
01041535,3,370,LAX,PHX
01041535,32,1864,SLC,BWI
01041535,5,162,IND,MDW
01041536,-4,666,MDW,JAN
01041536,0,580,DAL,ABQ
01041536,18,236,LAX,LAS
01041537,20,377,BWI,MHT
01041538,-7,1363,LAX,MCI
01041539,20,254,SDF,STL
01041539,46,569,PDX,SJC
01041540,-1,1009,PDX,PHX
01041540,-10,590,LAX,SLC
01041540,-2,181,DAL,OKC
01041540,0,347,PHX,ELP
01041540,14,880,MCO,STL
01041540,3,148,AUS,HOU
01041540,31,223,LAS,BUR
01041540,45,605,SEA,SMF
01041540,9,256,LAS,PHX
01041544,23,564,SEA,RNO
01041544,29,687,HOU,STL
01041545,-2,446,SAN,OAK
01041545,-3,328,PVD,BWI
01041545,-4,217,DAL,IAH
01041545,-4,307,MDW,CLE
01041545,-5,303,HOU,MSY
01041545,-7,325,PHX,ONT
01041545,0,611,BWI,MDW
01041545,11,993,MCO,AUS
01041545,2,447,SFO,SAN
01041545,26,515,IND,BWI
01041545,31,570,MDW,BHM
01041545,37,361,OAK,ONT
01041547,55,229,STL,IND
01041548,14,419,HOU,OKC
01041548,4,321,TUS,ABQ
01041549,8,337,LAX,OAK
01041550,-10,2237,LAS,ALB
01041550,-3,251,STL,MDW
01041550,-3,495,SDF,BWI
01041550,-5,319,DAL,MAF
01041550,-5,451,LAX,TUS
01041550,13,220,ISP,BWI
01041550,14,229,MDW,DTW
01041550,5,271,MDW,SDF
01041550,5,283,BDL,BWI
01041550,6,520,BOI,LAS
01041550,72,288,BWI,ALB
01041550,73,671,SEA,OAK
01041552,-5,377,MHT,BWI
01041552,-5,590,SLC,LAX
01041552,31,1156,STL,SLC
01041553,0,189,DAL,AUS
01041555,-20,487,CLE,STL
01041555,-3,236,LAS,LAX
01041555,0,276,HRL,HOU
01041555,11,507,PHX,SLC
01041555,17,588,BNA,BWI
01041555,18,239,DAL,HOU
01041555,5,328,BWI,PVD
01041555,5,328,PHX,ABQ
01041555,9,872,PHX,AUS
01041558,6,371,OAK,SNA
01041559,24,448,BNA,CLE
01041600,-10,337,LAX,OAK
01041600,-14,318,JAX,FLL
01041600,-2,358,BUR,SMF
01041600,-3,304,SAN,PHX
01041600,-4,580,ABQ,DAL
01041600,-5,405,MCI,MDW
01041600,-6,239,DAL,HOU
01041600,-7,289,ABQ,LBB
01041600,13,223,BUR,LAS
01041600,20,258,LAS,SAN
01041600,22,162,MDW,IND
01041600,23,236,LAX,LAS
01041600,3,237,DAL,TUL
01041600,40,1262,STL,PHX
01041600,8,251,MDW,STL
01041602,2,338,CMH,BNA
01041603,18,318,FLL,JAX
01041605,-3,258,SAN,LAS
01041605,-5,237,MCI,STL
01041605,-5,570,BHM,HOU
01041605,-5,765,ISP,MDW
01041605,0,229,DTW,MDW
01041605,1,248,SAT,DAL
01041605,10,1099,OMA,LAS
01041605,12,256,PHX,LAS
01041605,14,687,STL,HOU
01041605,17,324,AMA,DAL
01041605,25,368,SLC,LAS
01041605,5,239,HOU,DAL
01041605,5,663,JAX,BWI
01041608,5,337,OAK,LAX
01041608,70,223,BUR,LAS
01041609,0,192,HOU,SAT
01041610,-1,341,AUS,LBB
01041610,-10,1448,PHX,BNA
01041610,-10,471,BNA,MSY
01041610,-13,1363,MCI,LAX
01041610,-2,197,TPA,FLL
01041610,-2,833,OKC,PHX
01041610,24,440,STL,DTW
01041610,3,197,ONT,LAS
01041610,4,446,OAK,SAN
01041610,8,303,MSY,HOU
01041613,27,407,OAK,LAS
01041613,5,443,RDU,BNA
01041614,12,189,AUS,DAL
01041615,-10,303,HOU,MSY
01041615,-12,447,SAN,SFO
01041615,-15,935,TUL,PHX
01041615,-5,419,OKC,HOU
01041615,-5,569,SJC,PDX
01041615,-8,1140,LAS,MCI
01041615,14,616,MCO,BNA
01041615,25,325,OAK,BUR
01041615,3,345,RNO,LAS
01041615,5,1262,STL,PHX
01041615,5,389,SMF,ONT
01041615,5,480,SMF,SAN
01041615,6,833,PHX,OKC
01041617,26,223,LAS,BUR
01041618,-6,588,BWI,BNA
01041618,14,479,PDX,SMF
01041619,10,989,MCO,MDW
01041619,5,287,BOI,GEG
01041620,-10,1987,LAS,BUF
01041620,-10,236,LAS,LAX
01041620,-10,397,LAS,SMF
01041620,-5,308,SJC,LAX
01041620,0,187,CRP,HOU
01041620,0,395,BNA,MDW
01041620,22,296,SJC,BUR
01041621,0,239,HOU,DAL
01041621,12,178,MCO,FLL
01041622,0,328,ABQ,PHX
01041624,26,370,PHX,LAX
01041625,-13,361,ONT,OAK
01041625,-2,451,TUS,LAX
01041625,-35,2277,PHX,PVD
01041625,-5,192,SAT,HOU
01041625,-5,611,MDW,BWI
01041625,-7,437,DAL,MSY
01041625,12,351,TUL,STL
01041625,44,237,TUL,DAL
01041625,5,178,FLL,MCO
01041625,7,304,PHX,SAN
01041626,-11,1624,SDF,LAS
01041626,12,361,OAK,ONT
01041626,27,224,SEA,GEG
01041628,22,564,SEA,RNO
01041630,-13,714,ELP,LAX
01041630,-15,803,ISP,BNA
01041630,-20,1797,BNA,LAX
01041630,-3,239,DAL,HOU
01041630,-3,256,LAS,PHX
01041630,-5,371,SNA,OAK
01041630,-7,189,DAL,AUS
01041630,-7,284,CMH,MDW
01041630,-9,570,MDW,BHM
01041630,-9,972,TPA,SAT
01041630,0,358,SMF,BUR
01041630,0,550,MCO,MSY
01041630,10,838,TPA,IND
01041630,12,487,TPA,MSY
01041630,27,386,SJC,LAS
01041630,3,321,MSY,BHM
01041631,8,1210,LAX,SAT
01041632,-1,248,DAL,SAT
01041632,12,281,BWI,BUF
01041633,36,258,LAS,SAN
01041633,7,188,RNO,SJC
01041635,-1,255,BWI,RDU
01041635,-2,337,LAX,OAK
01041635,-27,925,BWI,FLL
01041635,-4,287,GEG,BOI
01041635,-5,296,LIT,STL
01041635,0,296,DAL,LIT
01041635,0,670,HOU,BNA
01041635,17,1072,MCO,MCI
01041635,5,437,MSY,DAL
01041637,25,319,MAF,DAL
01041637,6,180,OAK,RNO
01041640,-17,677,ABQ,LAX
01041640,-2,632,RDU,MDW
01041640,0,324,AMA,DAL
01041640,19,1093,FLL,ISP
01041640,3,368,LAS,SLC
01041640,40,507,SLC,PHX
01041640,5,223,LAS,BUR
01041640,8,344,BOI,PDX
01041642,0,580,DAL,ABQ
01041643,22,1020,HOU,PHX
01041643,39,630,PDX,SLC
01041644,-2,325,BUR,OAK
01041645,-15,937,MDW,HOU
01041645,-2,1552,MCO,ABQ
01041645,-3,756,AUS,BNA
01041645,-5,293,DAL,LBB
01041645,-7,687,HOU,STL
01041645,0,324,DAL,AMA
01041645,2,1020,PHX,HOU
01041645,23,1999,PHX,BWI
01041645,5,239,HOU,DAL
01041648,11,718,MCI,ABQ
01041649,-1,256,PHX,LAS
01041649,0,907,PVD,BNA
01041650,-11,636,ELP,SAN
01041650,-6,181,OKC,DAL
01041650,23,296,BUR,SJC
01041650,8,342,SJC,SNA
01041651,4,197,LAS,ONT
01041652,-2,647,PHX,SMF
01041652,13,440,DTW,STL
01041652,31,308,LAX,SJC
01041655,-11,395,MDW,BNA
01041655,-13,670,BNA,HOU
01041655,-2,446,OAK,SAN
01041655,14,1235,LAS,HOU
01041655,16,687,STL,HOU
01041655,4,628,SAN,ABQ
01041659,7,258,SAN,LAS
01041700,-1,359,JAN,HOU
01041700,-10,148,AUS,HOU
01041700,-16,337,LAX,OAK
01041700,-22,737,BWI,STL
01041700,-3,192,SAT,HOU
01041700,-3,562,DAL,ELP
01041700,-3,762,PDX,LAS
01041700,-4,370,PHX,LAX
01041700,-4,495,SDF,BWI
01041700,-5,148,HOU,AUS
01041700,-5,295,ELP,LBB
01041700,-5,370,LAX,PHX
01041700,-5,447,SFO,SAN
01041700,-6,237,MCI,STL
01041700,-6,405,MDW,MCI
01041700,-6,677,ELP,HOU
01041700,-7,251,STL,MDW
01041700,-7,511,BOI,OAK
01041700,2,303,MSY,HOU
01041700,21,325,OAK,BUR
01041700,24,405,MDW,MCI
01041700,5,220,BWI,ISP
01041703,18,487,STL,CLE
01041705,-2,423,OMA,MDW
01041705,-3,1262,PHX,STL
01041705,-3,308,SJC,LAX
01041705,-5,217,IAH,DAL
01041705,-5,328,PHX,ABQ
01041705,-7,192,HOU,SAT
01041705,-8,718,ABQ,MCI
01041705,0,108,ISP,PVD
01041705,12,448,CLE,BNA
01041705,14,237,STL,MCI
01041705,7,390,LAX,RNO
01041707,0,223,TUL,MCI
01041709,-7,251,MDW,STL
01041709,11,443,BNA,RDU
01041710,-15,1044,MCI,PHX
01041710,-15,365,BHM,JAX
01041710,-17,543,OAK,PDX
01041710,-2,237,TUL,DAL
01041710,-3,307,CLE,MDW
01041710,-4,321,MSY,BHM
01041710,-7,279,PDX,GEG
01041710,-9,651,PHX,SFO
01041710,0,248,SAT,DAL
01041710,25,325,ONT,PHX
01041710,4,325,PHX,ONT
01041710,4,417,SAN,SJC
01041710,9,236,LAX,LAS
01041713,7,543,PDX,OAK
01041715,-2,187,HOU,CRP
01041715,-2,373,LAX,SMF
01041715,-3,284,MDW,CMH
01041715,-5,239,HOU,DAL
01041715,0,189,DAL,AUS
01041715,0,319,MAF,DAL
01041715,0,935,PHX,TUL
01041715,14,377,BWI,MHT
01041715,17,441,HOU,MAF
01041715,3,377,MHT,BWI
01041715,8,236,LAS,LAX
01041717,-8,1772,CMH,LAS
01041717,60,288,ALB,BWI
01041720,-1,520,LAS,BOI
01041720,-5,405,MCI,MDW
01041720,-5,515,BWI,IND
01041720,0,239,DAL,HOU
01041720,1,1156,SLC,STL
01041720,10,277,ABQ,AMA
01041720,26,321,BHM,MSY
01041720,7,283,BWI,BDL
01041720,7,570,HOU,BHM
01041722,-7,934,ABQ,STL
01041722,11,181,DAL,OKC
01041723,22,484,JAX,BNA
01041723,52,423,MDW,OMA
01041724,15,358,BUR,SMF
01041724,6,457,DTW,BNA
01041725,-1,842,MDW,PVD
01041725,-12,471,BNA,MSY
01041725,-2,256,PHX,LAS
01041725,-3,296,STL,LIT
01041725,-4,361,OAK,ONT
01041725,-7,255,RDU,BWI
01041725,-9,1497,ABQ,TPA
01041725,11,345,LAS,RNO
01041725,17,256,LAS,PHX
01041725,24,1099,LAS,OMA
01041725,3,588,BWI,BNA
01041726,10,359,HOU,JAN
01041727,88,345,LAS,RNO
01041729,28,528,AUS,ELP
01041730,-10,220,ISP,BWI
01041730,-10,303,HOU,MSY
01041730,-15,842,PVD,MDW
01041730,-19,682,BWI,BHM
01041730,-2,258,SAN,LAS
01041730,-3,239,HOU,DAL
01041730,-5,370,LAX,PHX
01041730,-7,842,BWI,TPA
01041730,0,303,MSY,HOU
01041730,0,337,OAK,LAX
01041730,0,647,SMF,PHX
01041730,15,248,DAL,SAT
01041730,20,162,IND,MDW
01041730,21,239,DAL,HOU
01041730,22,328,BWI,PVD
01041730,5,718,MCO,SDF
01041731,19,550,MSY,MCO
01041732,27,342,STL,OMA
01041732,30,457,BNA,DTW
01041733,17,313,OKC,MCI
01041733,7,189,AUS,DAL
01041735,-11,880,STL,MCO
01041735,-3,271,SDF,MDW
01041735,-4,325,PHX,ONT
01041735,-7,319,DAL,MAF
01041735,0,295,LBB,ELP
01041735,13,318,FLL,JAX
01041735,14,325,BUR,OAK
01041735,22,480,SAN,SMF
01041736,10,697,SEA,SJC
01041738,6,491,MCI,BNA
01041739,-1,342,SNA,SJC
01041740,-4,197,TPA,FLL
01041740,-5,928,AUS,TPA
01041740,-9,765,MDW,ISP
01041740,30,345,RNO,LAS
01041740,6,487,MSY,TPA
01041740,7,787,MCO,BWI
01041742,17,178,FLL,MCO
01041742,41,224,GEG,SEA
01041743,48,333,SJC,ONT
01041744,11,368,SLC,LAS
01041745,-1,223,ABQ,ELP
01041745,-16,1162,AUS,RDU
01041745,-5,192,SAT,HOU
01041745,-6,180,RNO,OAK
01041745,-6,386,LAS,SJC
01041745,-9,587,JAN,MCO
01041745,10,328,BWI,PVD
01041745,10,367,TUS,SAN
01041745,14,934,STL,ABQ
01041745,17,291,BOI,SLC
01041745,2,197,FLL,TPA
01041746,0,361,ONT,OAK
01041747,28,307,MDW,CLE
01041748,2,1235,LAS,HOU
01041750,-1,276,HOU,HRL
01041750,-1,673,MSY,FLL
01041750,-5,325,ONT,PHX
01041750,0,177,BHM,BNA
01041750,10,296,BUR,SJC
01041750,10,588,BNA,BWI
01041750,12,296,LIT,DAL
01041750,18,671,SEA,OAK
01041750,2,677,LAX,ABQ
01041750,22,1034,TPA,ISP
01041750,47,397,SMF,LAS
01041752,12,283,BDL,BWI
01041752,4,407,LAS,OAK
01041752,7,248,SAT,DAL
01041753,15,229,MDW,DTW
01041754,-4,787,BWI,MCO
01041754,18,239,DAL,HOU
01041754,54,197,FLL,TPA
01041755,-20,1599,MSY,SAN
01041755,-3,237,DAL,TUL
01041755,-5,347,ELP,PHX
01041755,0,325,BUR,OAK
01041755,22,446,SAN,OAK
01041755,7,1588,BNA,LAS
01041756,-7,397,LAS,SMF
01041757,9,967,BWI,MCI
01041758,5,714,LAX,ELP
01041759,10,389,ONT,SMF
01041759,22,2106,BWI,LAS
01041800,-10,1076,LAS,TUL
01041800,-4,223,BUR,LAS
01041800,-5,189,DAL,AUS
01041800,-5,239,DAL,HOU
01041800,-5,337,LAX,OAK
01041800,-6,562,ELP,DAL
01041800,-7,443,RDU,BNA
01041800,0,303,MSY,HOU
01041800,0,405,MDW,MCI
01041800,1,239,HOU,DAL
01041800,10,872,AUS,PHX
01041800,12,304,PHX,SAN
01041800,14,308,SJC,LAX
01041800,14,407,OAK,LAS
01041800,5,236,LAX,LAS
01041800,5,328,PVD,BWI
01041800,7,328,ABQ,PHX
01041800,7,337,OAK,LAX
01041800,7,358,SMF,BUR
01041801,4,410,CMH,STL
01041801,7,304,SAN,PHX
01041802,13,281,BUF,BWI
01041804,-2,271,MDW,SDF
01041804,25,251,STL,MDW
01041805,-10,479,SMF,PDX
01041805,-4,294,AUS,MAF
01041805,-7,308,LAX,SJC
01041805,0,321,MSY,BHM
01041805,19,417,SJC,SAN
01041805,22,904,MCI,RDU
01041805,5,325,OAK,BUR
01041805,6,446,OAK,SAN
01041806,11,507,PHX,SLC
01041808,34,1521,LAS,MDW
01041808,5,178,MCO,FLL
01041809,-3,646,PHX,OAK
01041809,3,1848,PHX,MCO
01041810,-1,293,LBB,DAL
01041810,-5,1073,MCO,ALB
01041810,-5,1136,LIT,PHX
01041810,-5,192,HOU,SAT
01041810,-5,333,ONT,SJC
01041810,-7,446,SAN,OAK
01041810,-9,108,PVD,ISP
01041810,13,440,STL,DTW
01041810,19,148,AUS,HOU
01041810,21,1099,OMA,LAS
01041810,25,296,SJC,BUR
01041810,4,371,OAK,SNA
01041810,5,324,AMA,DAL
01041810,5,325,PHX,ONT
01041810,5,447,SFO,SAN
01041812,7,601,RNO,PHX
01041813,21,223,ELP,ABQ
01041815,2,325,ONT,PHX
01041815,70,689,SLC,SEA
01041815,78,480,SMF,SAN
01041816,20,369,BUR,PHX
01041816,7,321,ABQ,TUS
01041817,7,417,SAN,SJC
01041818,-4,314,CLE,BWI
01041819,14,367,SAN,TUS
01041820,-15,369,PHX,BUR
01041820,-2,289,LBB,ABQ
01041820,-2,777,BDL,MDW
01041820,-25,1448,BNA,PHX
01041820,-4,248,DAL,SAT
01041820,-7,192,SAT,HOU
01041820,-8,632,MDW,RDU
01041820,0,181,DAL,OKC
01041820,0,405,MCI,MDW
01041820,0,447,SAN,SFO
01041820,1,187,CRP,HOU
01041820,1,189,AUS,DAL
01041820,13,197,LAS,ONT
01041820,72,337,OAK,LAX
01041822,-7,1506,PHX,SDF
01041822,13,588,SLC,OAK
01041823,-7,1959,BNA,OAK
01041823,0,181,OKC,DAL
01041825,-1,460,BHM,TPA
01041825,-12,335,RNO,BOI
01041825,-2,361,ONT,OAK
01041825,-3,1069,LAS,SAT
01041825,-3,279,GEG,PDX
01041825,-5,371,SNA,OAK
01041825,0,1363,LAX,MCI
01041825,0,296,DAL,LIT
01041825,10,925,FLL,BWI
01041825,14,484,BNA,JAX
01041825,18,229,DTW,MDW
01041825,53,229,IND,STL
01041828,13,688,IND,JAX
01041828,41,256,LAS,PHX
01041830,-10,451,TUS,LAX
01041830,-12,254,STL,SDF
01041830,-2,1591,LAS,IND
01041830,-2,220,ISP,BWI
01041830,-20,254,SDF,STL
01041830,-20,972,SAT,TPA
01041830,-25,611,MDW,BWI
01041830,-5,569,PDX,SJC
01041830,-6,237,DAL,TUL
01041830,-8,1235,HOU,LAS
01041830,0,337,OAK,LAX
01041830,5,239,HOU,DAL
01041830,5,670,HOU,BNA
01041830,7,293,DAL,LBB
01041830,7,570,BHM,MDW
01041831,19,148,HOU,AUS
01041833,-13,997,MDW,TPA
01041835,-10,543,OAK,PDX
01041835,-15,670,BNA,HOU
01041835,-25,889,ABQ,OAK
01041835,-3,239,DAL,HOU
01041835,0,328,PHX,ABQ
01041835,0,417,SJC,SAN
01041835,12,217,DAL,IAH
01041835,20,377,BWI,MHT
01041835,33,370,PHX,LAX
01041840,-2,328,ABQ,PHX
01041840,-3,324,DAL,AMA
01041840,-4,236,LAX,LAS
01041840,-7,651,SFO,PHX
01041840,-8,258,SAN,LAS
01041840,2,616,BNA,MCO
01041840,35,162,MDW,IND
01041840,4,838,MHT,MDW
01041840,45,237,STL,MCI
01041840,8,233,SAT,HRL
01041845,-18,1073,PVD,MCO
01041845,-2,1751,BNA,SAN
01041845,0,304,SAN,PHX
01041845,11,888,JAN,BWI
01041845,2,237,STL,MCI
01041845,3,395,MDW,BNA
01041845,32,256,PHX,LAS
01041845,35,347,PHX,ELP
01041845,5,332,MAF,ABQ
01041845,9,1020,HOU,PHX
01041847,9,229,STL,IND
01041848,30,370,LAX,PHX
01041848,83,671,OAK,SEA
01041849,-3,448,CLE,BNA
01041850,-2,358,SMF,BUR
01041850,-5,314,BWI,CLE
01041850,-5,335,BOI,RNO
01041850,12,220,BWI,ISP
01041850,15,256,PHX,LAS
01041850,15,907,BNA,PVD
01041850,2,283,BDL,BWI
01041850,28,251,STL,MDW
01041850,30,437,MSY,DAL
01041850,4,852,BNA,BDL
01041850,5,480,SMF,SAN
01041852,2,687,STL,HOU
01041852,21,1140,MCI,LAS
01041853,8,1442,MCI,SMF
01041854,15,180,OAK,RNO
01041854,18,405,MCI,MDW
01041855,-1,843,SAT,PHX
01041855,-2,255,BWI,RDU
01041855,-2,304,PHX,SAN
01041855,-5,296,LIT,STL
01041855,-9,321,BHM,MSY
01041855,-9,328,BWI,PVD
01041855,2,687,HOU,STL
01041855,28,842,TPA,BWI
01041855,3,377,MHT,BWI
01041855,4,889,OAK,ABQ
01041857,12,550,MCO,MSY
01041858,6,187,HOU,CRP
01041858,73,288,BWI,ALB
01041900,-10,441,MAF,HOU
01041900,-17,325,BUR,OAK
01041900,-3,239,HOU,DAL
01041900,-5,239,DAL,HOU
01041900,-5,471,MSY,BNA
01041900,0,347,ELP,PHX
01041900,0,370,PHX,LAX
01041900,23,296,SJC,BUR
01041900,4,872,PHX,AUS
01041900,5,370,LAX,PHX
01041900,8,328,PVD,BWI
01041900,8,448,BNA,CLE
01041900,9,682,BHM,BWI
01041901,10,223,MCI,TUL
01041903,47,612,TPA,BNA
01041904,21,342,SJC,SNA
01041905,-4,233,HRL,SAT
01041905,0,491,BNA,MCI
01041905,0,562,DAL,ELP
01041905,12,307,MDW,CLE
01041905,5,251,STL,MDW
01041905,8,325,ONT,PHX
01041905,8,663,JAX,BWI
01041905,8,829,TPA,CMH
01041906,17,422,SLC,RNO
01041908,5,223,ABQ,ELP
01041909,9,1481,MCI,PDX
01041910,-1,162,IND,MDW
01041910,-1,236,LAS,LAX
01041910,-12,677,ABQ,LAX
01041910,-21,998,BWI,MSY
01041910,-5,444,PDX,RNO
01041910,0,325,OAK,BUR
01041910,11,440,DTW,STL
01041910,14,443,BNA,RDU
01041910,14,487,LAS,ABQ
01041910,15,1156,STL,SLC
01041910,32,590,SLC,LAX
01041910,37,671,SEA,OAK
01041911,15,248,DAL,SAT
01041912,17,303,HOU,MSY
01041912,46,1037,OMA,PHX
01041913,7,337,OAK,LAX
01041913,72,444,RNO,PDX
01041914,-3,1999,BWI,PHX
01041915,-14,803,ISP,BNA
01041915,-2,390,RNO,LAX
01041915,-3,303,MSY,HOU
01041915,-5,293,LBB,DAL
01041915,-7,1236,MCI,MHT
01041915,0,189,AUS,DAL
01041915,13,342,OMA,STL
01041915,24,345,LAS,RNO
01041915,35,407,LAS,OAK
01041915,5,192,HOU,SAT
01041916,41,197,ONT,LAS
01041917,12,345,RNO,LAS
01041918,18,611,BWI,MDW
01041918,30,759,ABQ,HOU
01041920,-10,237,TUL,DAL
01041920,-3,417,SAN,SJC
01041920,-4,496,SAT,ELP
01041920,-5,328,PVD,BWI
01041920,-5,358,BUR,SMF
01041920,-5,993,AUS,MCO
01041920,0,319,DAL,MAF
01041920,1,1262,STL,PHX
01041920,10,337,LAX,OAK
01041920,19,283,BWI,BDL
01041920,3,588,SLC,OAK
01041921,11,487,ABQ,LAS
01041921,7,1501,LAS,MSY
01041922,21,251,MDW,STL
01041923,19,373,SMF,LAX
01041925,-12,308,LAX,SJC
01041925,-2,223,BUR,LAS
01041925,-2,419,HOU,OKC
01041925,-7,437,DAL,MSY
01041925,-8,181,OKC,DAL
01041925,0,1090,LAS,AUS
01041925,0,180,OAK,RNO
01041925,0,294,MAF,AUS
01041925,1,612,BNA,TPA
01041925,12,296,BUR,SJC
01041925,2,276,HOU,HRL
01041925,21,361,OAK,ONT
01041925,22,223,LAS,BUR
01041925,45,1140,LAS,MCI
01041925,5,258,LAS,SAN
01041925,5,281,BWI,BUF
01041925,8,446,OAK,SAN
01041926,21,405,MCI,MDW
01041929,14,1072,MCI,MCO
01041930,-14,1246,BWI,HOU
01041930,-15,588,BWI,BNA
01041930,-2,239,HOU,DAL
01041930,-6,239,DAL,HOU
01041930,0,189,DAL,AUS
01041930,0,323,BHM,SDF
01041930,0,580,DAL,ABQ
01041930,2,197,FLL,TPA
01041930,5,405,MDW,MCI
01041930,6,256,LAS,PHX
01041931,21,347,PHX,ELP
01041932,12,236,LAX,LAS
01041933,12,178,FLL,MCO
01041933,2,389,ONT,SMF
01041933,22,386,SJC,LAS
01041933,3,687,HOU,STL
01041934,9,337,OAK,LAX
01041935,-10,256,PHX,LAS
01041935,-2,284,CMH,MDW
01041935,-2,377,BWI,MHT
01041935,-6,248,DAL,SAT
01041935,-6,248,SAT,DAL
01041935,-9,373,LAX,SMF
01041935,-9,647,PHX,SMF
01041935,0,358,SMF,BUR
01041935,12,296,SJC,BUR
01041935,2,313,OKC,MCI
01041935,4,361,OAK,ONT
01041935,5,370,LAX,PHX
01041935,5,371,OAK,SNA
01041937,5,570,HOU,BHM
01041938,20,389,SMF,ONT
01041938,7,277,AMA,ABQ
01041938,70,666,HOU,MCI
01041939,12,370,PHX,LAX
01041940,-14,1814,IND,LAX
01041940,-2,293,LBB,DAL
01041940,-3,296,LIT,DAL
01041940,-5,347,PHX,ELP
